Area,Year,Item,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
Ghana,1994,Rice,20062.0,1187.0,65.8,26.62
Ghana,1994,Yams,110256.0,1187.0,65.8,26.62
Ghana,1995,Plantains and others,77059.0,1187.0,65.8,26.87
Ghana,1995,Yams,120710.0,1187.0,65.8,26.87
Ghana,1996,Plantains and others,79711.0,1187.0,1575.5,26.61
Ghana,1996,Rice,20496.0,1187.0,1575.5,26.61
Ghana,1996,Sweet potatoes,13596.0,1187.0,1575.5,26.61
Ghana,1996,Yams,127793.0,1187.0,1575.5,26.61
Ghana,1997,Plantains and others,80890.0,1187.0,502.0,26.58
Ghana,1997,Sweet potatoes,13593.0,1187.0,502.0,26.58
Ghana,1997,Yams,128490.0,1187.0,502.0,26.58
Ghana,1998,Plantains and others,77780.0,1187.0,297.78,27.28
Ghana,1998,Rice,14847.0,1187.0,297.78,27.28
Ghana,1998,Sweet potatoes,13617.0,1187.0,297.78,27.28
Ghana,1998,Yams,128148.0,1187.0,297.78,27.28
Ghana,1999,Plantains and others,81007.0,1187.0,114.13,26.74
Ghana,1999,Rice,19919.0,1187.0,114.13,26.74
Ghana,1999,Sweet potatoes,13846.0,1187.0,114.13,26.74
Ghana,1999,Yams,133871.0,1187.0,114.13,26.74
Ghana,2000,Plantains and others,79071.0,1187.0,81.63,26.83
Ghana,2000,Sweet potatoes,13953.0,1187.0,81.63,26.83
Ghana,2000,Yams,128847.0,1187.0,81.63,26.83
Ghana,2001,Plantains and others,78227.0,1187.0,82.0,26.76
Ghana,2001,Sweet potatoes,14066.0,1187.0,82.0,26.76
Ghana,2001,Yams,123414.0,1187.0,82.0,26.76
Ghana,2002,Plantains and others,82297.0,1187.0,89.88,26.92
Ghana,2002,Sweet potatoes,14071.0,1187.0,89.88,26.92
Ghana,2002,Yams,129996.0,1187.0,89.88,26.92
Ghana,2004,Plantains and others,84670.0,1187.0,134.25,27.02
Ghana,2004,Sweet potatoes,14259.0,1187.0,134.25,27.02
Ghana,2004,Yams,125220.0,1187.0,134.25,27.02
Ghana,2005,Plantains and others,96276.0,1187.0,166.16,27.06
Ghana,2005,Sweet potatoes,13869.0,1187.0,166.16,27.06
Ghana,2005,Yams,108072.0,1187.0,166.16,27.06
Ghana,2006,Plantains and others,96990.0,1187.0,771.58,27.1
Ghana,2006,Sweet potatoes,14765.0,1187.0,771.58,27.1
Ghana,2006,Yams,131938.0,1187.0,771.58,27.1
Ghana,2007,Plantains and others,105924.0,1187.0,119.86,27.16
Ghana,2007,Sweet potatoes,15242.0,1187.0,119.86,27.16
Ghana,2007,Yams,135233.0,1187.0,119.86,27.16
Ghana,2008,Plantains and others,107039.0,1187.0,350.83,26.98
Ghana,2008,Rice,22735.0,1187.0,350.83,26.98
Ghana,2008,Sweet potatoes,15759.0,1187.0,350.83,26.98
Ghana,2008,Yams,140831.0,1187.0,350.83,26.98
Ghana,2009,Plantains and others,109659.0,1187.0,378.97,27.14
Ghana,2009,Sweet potatoes,16326.0,1187.0,378.97,27.14
Ghana,2009,Yams,152555.0,1187.0,378.97,27.14
Ghana,2010,Plantains and others,107868.0,1187.0,378.97,27.57
Ghana,2010,Rice,27126.0,1187.0,378.97,27.57
Ghana,2010,Sweet potatoes,16904.0,1187.0,378.97,27.57
Ghana,2010,Yams,154841.0,1187.0,378.97,27.57
Ghana,2011,Plantains and others,107574.0,1187.0,378.97,27.11
Ghana,2011,Rice,23495.0,1187.0,378.97,27.11
Ghana,2011,Sweet potatoes,17687.0,1187.0,378.97,27.11
Ghana,2011,Yams,155906.0,1187.0,378.97,27.11
Ghana,2012,Plantains and others,105443.0,1187.0,378.97,26.86
Ghana,2012,Rice,25386.0,1187.0,378.97,26.86
Ghana,2012,Sweet potatoes,18243.0,1187.0,378.97,26.86
Ghana,2012,Yams,155717.0,1187.0,378.97,26.86
Ghana,2013,Plantains and others,108397.0,1187.0,378.97,27.24
Ghana,2013,Rice,26378.0,1187.0,378.97,27.24
Ghana,2013,Sweet potatoes,18243.0,1187.0,378.97,27.24
Ghana,2013,Yams,167820.0,1187.0,378.97,27.24
Greece,1990,Rice,60000.0,652.0,7420.0,18.05
Greece,1990,Sweet potatoes,168333.0,652.0,7420.0,18.05
Greece,1991,Sweet potatoes,200958.0,652.0,7420.0,17.07
Greece,1992,Rice,73611.0,652.0,7869.0,17.13
Greece,1992,Sweet potatoes,235305.0,652.0,7869.0,17.13
Greece,1993,Rice,73904.0,652.0,8826.0,17.53
Greece,1993,Sweet potatoes,207924.0,652.0,8826.0,17.53
Greece,1994,Sweet potatoes,207442.0,652.0,6341.0,18.47
Greece,1995,Rice,81057.0,652.0,6663.0,17.82
Greece,1995,Sweet potatoes,146082.0,652.0,6663.0,17.82
Greece,1996,Rice,77561.0,652.0,7296.0,17.46
Greece,1996,Sweet potatoes,159367.0,652.0,7296.0,17.46
Greece,1997,Rice,74739.0,652.0,9223.0,17.35
Greece,1997,Sweet potatoes,126837.0,652.0,9223.0,17.35
Greece,1998,Rice,72195.0,652.0,10702.0,18.15
Greece,1998,Sweet potatoes,130777.0,652.0,10702.0,18.15
Greece,1999,Sweet potatoes,184298.0,652.0,9635.0,18.82
Greece,2000,Sweet potatoes,153007.0,652.0,10627.0,18.2
Greece,2001,Rice,71151.0,652.0,10725.0,18.67
Greece,2001,Sweet potatoes,176963.0,652.0,10725.0,18.67
Greece,2002,Sweet potatoes,186335.0,652.0,11852.0,18.33
Greece,2004,Rice,71038.0,652.0,11594.0,18.07
Greece,2004,Sweet potatoes,205463.0,652.0,11594.0,18.07
Greece,2005,Rice,74059.0,652.0,12083.0,17.91
Greece,2005,Sweet potatoes,186025.0,652.0,12083.0,17.91
Greece,2006,Rice,77137.0,652.0,7505.3,17.78
Greece,2006,Sweet potatoes,186165.0,652.0,7505.3,17.78
Greece,2007,Rice,76337.0,652.0,7345.7,18.67
Greece,2007,Sweet potatoes,214260.0,652.0,7345.7,18.67
Greece,2008,Rice,73731.0,652.0,5130.8,18.61
Greece,2008,Sweet potatoes,211841.0,652.0,5130.8,18.61
Greece,2009,Rice,76682.0,652.0,3404.4,18.52
Greece,2009,Sweet potatoes,204975.0,652.0,3404.4,18.52
Greece,2010,Sweet potatoes,215419.0,652.0,5607.7,19.3
Greece,2011,Rice,81086.0,652.0,8189.8,17.67
Greece,2011,Sweet potatoes,197379.0,652.0,8189.8,17.67
Greece,2012,Rice,74926.0,652.0,8002.2,18.82
Greece,2012,Sweet potatoes,199034.0,652.0,8002.2,18.82
Greece,2013,Sweet potatoes,221642.0,652.0,8081.72,19.36
Guatemala,1990,Plantains and others,394286.0,1996.0,12004.33,19.64
Guatemala,1990,Rice,31111.0,1996.0,12004.33,19.64
Guatemala,1991,Plantains and others,411910.0,1996.0,12004.33,19.91
Guatemala,1992,Plantains and others,418505.0,1996.0,12004.33,19.89
Guatemala,1992,Rice,26021.0,1996.0,12004.33,19.89
Guatemala,1993,Plantains and others,418505.0,1996.0,12004.33,19.85
Guatemala,1993,Rice,27338.0,1996.0,12004.33,19.85
Guatemala,1993,Sweet potatoes,62500.0,1996.0,12004.33,19.85
Guatemala,1994,Plantains and others,418505.0,1996.0,12004.33,20.08
Guatemala,1994,Rice,30022.0,1996.0,12004.33,20.08
Guatemala,1994,Sweet potatoes,66667.0,1996.0,12004.33,20.08
Guatemala,1995,Plantains and others,414079.0,1996.0,12004.33,19.98
Guatemala,1995,Rice,27877.0,1996.0,12004.33,19.98
Guatemala,1995,Sweet potatoes,62500.0,1996.0,12004.33,19.98
Guatemala,1996,Plantains and others,394286.0,1996.0,12004.33,19.48
Guatemala,1996,Rice,18086.0,1996.0,12004.33,19.48
Guatemala,1996,Sweet potatoes,62500.0,1996.0,12004.33,19.48
Guatemala,1997,Plantains and others,381003.0,1996.0,11419.53,20.16
Guatemala,1997,Rice,18548.0,1996.0,11419.53,20.16
Guatemala,1997,Sweet potatoes,66667.0,1996.0,11419.53,20.16
Guatemala,1998,Plantains and others,381146.0,1996.0,10834.74,20.36
Guatemala,1998,Rice,22581.0,1996.0,10834.74,20.36
Guatemala,1998,Sweet potatoes,60000.0,1996.0,10834.74,20.36
Guatemala,1999,Plantains and others,386101.0,1996.0,10249.94,19.44
Guatemala,1999,Rice,32924.0,1996.0,10249.94,19.44
Guatemala,1999,Sweet potatoes,66667.0,1996.0,10249.94,19.44
Guatemala,2000,Plantains and others,389764.0,1996.0,9665.14,19.47
Guatemala,2000,Sweet potatoes,62500.0,1996.0,9665.14,19.47
Guatemala,2001,Plantains and others,223715.0,1996.0,10023.42,19.62
Guatemala,2001,Rice,19229.0,1996.0,10023.42,19.62
Guatemala,2001,Sweet potatoes,60000.0,1996.0,10023.42,19.62
Guatemala,2002,Plantains and others,230957.0,1996.0,10381.71,19.93
Guatemala,2002,Rice,11989.0,1996.0,10381.71,19.93
Guatemala,2002,Sweet potatoes,60000.0,1996.0,10381.71,19.93
Guatemala,2004,Plantains and others,259605.0,1996.0,11959.92,19.85
Guatemala,2004,Rice,26236.0,1996.0,11959.92,19.85
Guatemala,2004,Sweet potatoes,66667.0,1996.0,11959.92,19.85
Guatemala,2005,Plantains and others,194704.0,1996.0,13506.02,19.99
Guatemala,2005,Rice,27463.0,1996.0,13506.02,19.99
Guatemala,2005,Sweet potatoes,64706.0,1996.0,13506.02,19.99
Guatemala,2006,Plantains and others,163086.0,1996.0,15951.27,19.88
Guatemala,2006,Sweet potatoes,62500.0,1996.0,15951.27,19.88
Guatemala,2007,Plantains and others,167445.0,1996.0,22883.17,19.9
Guatemala,2007,Sweet potatoes,60000.0,1996.0,22883.17,19.9
Guatemala,2008,Plantains and others,175233.0,1996.0,18091.67,19.51
Guatemala,2008,Rice,30625.0,1996.0,18091.67,19.51
Guatemala,2008,Sweet potatoes,66667.0,1996.0,18091.67,19.51
Guatemala,2009,Plantains and others,194704.0,1996.0,13276.7,19.99
Guatemala,2009,Sweet potatoes,65000.0,1996.0,13276.7,19.99
Guatemala,2010,Plantains and others,162205.0,1996.0,14898.25,19.85
Guatemala,2010,Rice,28258.0,1996.0,14898.25,19.85
Guatemala,2010,Sweet potatoes,58333.0,1996.0,14898.25,19.85
Guatemala,2011,Plantains and others,164167.0,1996.0,16540.71,19.85
Guatemala,2011,Rice,28621.0,1996.0,16540.71,19.85
Guatemala,2011,Sweet potatoes,64286.0,1996.0,16540.71,19.85
Guatemala,2012,Plantains and others,171753.0,1996.0,19726.3,19.88
Guatemala,2012,Rice,28928.0,1996.0,19726.3,19.88
Guatemala,2012,Sweet potatoes,65000.0,1996.0,19726.3,19.88
Guatemala,2013,Plantains and others,179551.0,1996.0,20489.4,20.37
Guatemala,2013,Rice,29387.0,1996.0,20489.4,20.37
Guatemala,2013,Sweet potatoes,63636.0,1996.0,20489.4,20.37
Guinea,1990,Plantains and others,51333.0,1651.0,80.0,27.08
Guinea,1990,Sweet potatoes,49493.0,1651.0,80.0,27.08
Guinea,1990,Yams,100000.0,1651.0,80.0,27.08
Guinea,1991,Plantains and others,51788.0,1651.0,80.0,27.22
Guinea,1991,Rice,17110.0,1651.0,80.0,27.22
Guinea,1991,Sweet potatoes,48075.0,1651.0,80.0,27.22
Guinea,1991,Yams,100000.0,1651.0,80.0,27.22
Guinea,1992,Plantains and others,51923.0,1651.0,80.0,27.02
Guinea,1992,Rice,17113.0,1651.0,80.0,27.02
Guinea,1992,Sweet potatoes,46705.0,1651.0,80.0,27.02
Guinea,1992,Yams,97333.0,1651.0,80.0,27.02
Guinea,1993,Plantains and others,52019.0,1651.0,21.0,27.25
Guinea,1993,Rice,17116.0,1651.0,21.0,27.25
Guinea,1993,Sweet potatoes,45371.0,1651.0,21.0,27.25
Guinea,1993,Yams,108376.0,1651.0,21.0,27.25
Guinea,1994,Plantains and others,52500.0,1651.0,39.0,27.03
Guinea,1994,Rice,17119.0,1651.0,39.0,27.03
Guinea,1994,Sweet potatoes,44074.0,1651.0,39.0,27.03
Guinea,1994,Yams,120000.0,1651.0,39.0,27.03
Guinea,1995,Plantains and others,51829.0,1651.0,153.0,27.23
Guinea,1995,Sweet potatoes,42809.0,1651.0,153.0,27.23
Guinea,1995,Yams,118750.0,1651.0,153.0,27.23
Guinea,1996,Plantains and others,52410.0,1651.0,157.0,27.33
Guinea,1996,Rice,17126.0,1651.0,157.0,27.33
Guinea,1996,Sweet potatoes,41590.0,1651.0,157.0,27.33
Guinea,1996,Yams,111198.0,1651.0,157.0,27.33
Guinea,1997,Plantains and others,52197.0,1651.0,157.0,27.3
Guinea,1997,Rice,17129.0,1651.0,157.0,27.3
Guinea,1997,Sweet potatoes,40398.0,1651.0,157.0,27.3
Guinea,1997,Yams,111765.0,1651.0,157.0,27.3
Guinea,1998,Plantains and others,52247.0,1651.0,181.35,27.63
Guinea,1998,Sweet potatoes,39241.0,1651.0,181.35,27.63
Guinea,1998,Yams,118180.0,1651.0,181.35,27.63
Guinea,1999,Plantains and others,52282.0,1651.0,205.71,27.12
Guinea,1999,Sweet potatoes,38122.0,1651.0,205.71,27.12
Guinea,1999,Yams,112822.0,1651.0,205.71,27.12
Guinea,2000,Plantains and others,52527.0,1651.0,230.06,27.12
Guinea,2000,Rice,17139.0,1651.0,230.06,27.12
Guinea,2000,Sweet potatoes,37031.0,1651.0,230.06,27.12
Guinea,2000,Yams,113197.0,1651.0,230.06,27.12
Guinea,2001,Plantains and others,52250.0,1651.0,254.42,27.36
Guinea,2001,Sweet potatoes,36981.0,1651.0,254.42,27.36
Guinea,2001,Yams,113485.0,1651.0,254.42,27.36
Guinea,2002,Plantains and others,52231.0,1651.0,278.77,27.53
Guinea,2002,Rice,17289.0,1651.0,278.77,27.53
Guinea,2002,Sweet potatoes,37202.0,1651.0,278.77,27.53
Guinea,2002,Yams,120289.0,1651.0,278.77,27.53
Guinea,2004,Plantains and others,52165.0,1651.0,327.49,27.56
Guinea,2004,Rice,17479.0,1651.0,327.49,27.56
Guinea,2004,Sweet potatoes,36282.0,1651.0,327.49,27.56
Guinea,2004,Yams,114162.0,1651.0,327.49,27.56
Guinea,2005,Plantains and others,52141.0,1651.0,351.84,27.66
Guinea,2005,Sweet potatoes,36590.0,1651.0,351.84,27.66
Guinea,2005,Yams,113843.0,1651.0,351.84,27.66
Guinea,2006,Plantains and others,52096.0,1651.0,376.19,27.2
Guinea,2006,Sweet potatoes,37130.0,1651.0,376.19,27.2
Guinea,2006,Yams,118441.0,1651.0,376.19,27.2
Guinea,2007,Plantains and others,51905.0,1651.0,400.55,27.28
Guinea,2007,Sweet potatoes,36982.0,1651.0,400.55,27.28
Guinea,2007,Yams,111330.0,1651.0,400.55,27.28
Guinea,2008,Plantains and others,52140.0,1651.0,424.9,27.61
Guinea,2008,Rice,19308.0,1651.0,424.9,27.61
Guinea,2008,Sweet potatoes,36535.0,1651.0,424.9,27.61
Guinea,2008,Yams,91167.0,1651.0,424.9,27.61
Guinea,2009,Plantains and others,52202.0,1651.0,449.26,27.37
Guinea,2009,Sweet potatoes,32878.0,1651.0,449.26,27.37
Guinea,2009,Yams,133141.0,1651.0,449.26,27.37
Guinea,2010,Plantains and others,52256.0,1651.0,556.24,27.8
Guinea,2010,Rice,11008.0,1651.0,556.24,27.8
Guinea,2010,Sweet potatoes,31033.0,1651.0,556.24,27.8
Guinea,2010,Yams,109240.0,1651.0,556.24,27.8
Guinea,2011,Plantains and others,52614.0,1651.0,663.23,27.51
Guinea,2011,Sweet potatoes,34726.0,1651.0,663.23,27.51
Guinea,2011,Yams,111221.0,1651.0,663.23,27.51
Guinea,2012,Plantains and others,52222.0,1651.0,770.21,27.28
Guinea,2012,Sweet potatoes,34799.0,1651.0,770.21,27.28
Guinea,2012,Yams,111594.0,1651.0,770.21,27.28
Guinea,2013,Plantains and others,52200.0,1651.0,877.19,27.29
Guinea,2013,Sweet potatoes,34607.0,1651.0,877.19,27.29
Guinea,2013,Yams,113722.0,1651.0,877.19,27.29
Guyana,1990,Plantains and others,32500.0,2387.0,289.9,27.07
Guyana,1990,Rice,30331.0,2387.0,289.9,27.07
Guyana,1991,Plantains and others,29317.0,2387.0,289.9,26.95
Guyana,1992,Plantains and others,28917.0,2387.0,289.9,27.13
Guyana,1992,Rice,35106.0,2387.0,289.9,27.13
Guyana,1993,Plantains and others,29183.0,2387.0,289.9,26.95
Guyana,1993,Rice,33171.0,2387.0,289.9,26.95
Guyana,1994,Plantains and others,32333.0,2387.0,289.9,27.12
Guyana,1994,Rice,37329.0,2387.0,289.9,27.12
Guyana,1995,Plantains and others,34194.0,2387.0,289.9,27.57
Guyana,1996,Plantains and others,30877.0,2387.0,289.9,27.11
Guyana,1997,Plantains and others,34000.0,2387.0,289.9,27.25
Guyana,1997,Sweet potatoes,16667.0,2387.0,289.9,27.25
Guyana,1997,Yams,96154.0,2387.0,289.9,27.25
Guyana,1998,Plantains and others,27333.0,2387.0,289.9,27.71
Guyana,1998,Sweet potatoes,19019.0,2387.0,289.9,27.71
Guyana,1998,Yams,83772.0,2387.0,289.9,27.71
Guyana,1999,Plantains and others,35722.0,2387.0,289.9,27.16
Guyana,1999,Rice,38246.0,2387.0,289.9,27.16
Guyana,1999,Sweet potatoes,19932.0,2387.0,289.9,27.16
Guyana,1999,Yams,93333.0,2387.0,289.9,27.16
Guyana,2000,Plantains and others,46584.0,2387.0,289.9,27.05
Guyana,2000,Sweet potatoes,20224.0,2387.0,289.9,27.05
Guyana,2000,Yams,95100.0,2387.0,289.9,27.05
Guyana,2001,Plantains and others,37611.0,2387.0,289.9,27.27
Guyana,2001,Rice,39823.0,2387.0,289.9,27.27
Guyana,2001,Sweet potatoes,16346.0,2387.0,289.9,27.27
Guyana,2001,Yams,95512.0,2387.0,289.9,27.27
Guyana,2002,Plantains and others,36988.0,2387.0,289.9,27.17
Guyana,2002,Sweet potatoes,16667.0,2387.0,289.9,27.17
Guyana,2002,Yams,96154.0,2387.0,289.9,27.17
Guyana,2004,Plantains and others,37776.0,2387.0,289.9,27.45
Guyana,2004,Sweet potatoes,60125.0,2387.0,289.9,27.45
Guyana,2004,Yams,94444.0,2387.0,289.9,27.45
Guyana,2005,Plantains and others,29892.0,2387.0,270.78,27.71
Guyana,2005,Rice,39397.0,2387.0,270.78,27.71
Guyana,2005,Sweet potatoes,92975.0,2387.0,270.78,27.71
Guyana,2005,Yams,93750.0,2387.0,270.78,27.71
Guyana,2006,Plantains and others,35055.0,2387.0,343.12,27.49
Guyana,2006,Sweet potatoes,137770.0,2387.0,343.12,27.49
Guyana,2006,Yams,92857.0,2387.0,343.12,27.49
Guyana,2007,Plantains and others,34707.0,2387.0,246.5,27.3
Guyana,2007,Rice,43310.0,2387.0,246.5,27.3
Guyana,2007,Sweet potatoes,177561.0,2387.0,246.5,27.3
Guyana,2007,Yams,96154.0,2387.0,246.5,27.3
Guyana,2008,Plantains and others,21350.0,2387.0,234.27,27.31
Guyana,2008,Sweet potatoes,214445.0,2387.0,234.27,27.31
Guyana,2008,Yams,123377.0,2387.0,234.27,27.31
Guyana,2009,Plantains and others,33056.0,2387.0,264.47,27.67
Guyana,2009,Sweet potatoes,329827.0,2387.0,264.47,27.67
Guyana,2009,Yams,122139.0,2387.0,264.47,27.67
Guyana,2010,Plantains and others,46653.0,2387.0,211.83,27.87
Guyana,2010,Sweet potatoes,321208.0,2387.0,211.83,27.87
Guyana,2010,Yams,123760.0,2387.0,211.83,27.87
Guyana,2011,Plantains and others,26306.0,2387.0,400.76,27.43
Guyana,2011,Rice,44102.0,2387.0,400.76,27.43
Guyana,2011,Sweet potatoes,314369.0,2387.0,400.76,27.43
Guyana,2011,Yams,57333.0,2387.0,400.76,27.43
Guyana,2012,Plantains and others,32736.0,2387.0,427.73,27.42
Guyana,2012,Rice,45280.0,2387.0,427.73,27.42
Guyana,2012,Sweet potatoes,293877.0,2387.0,427.73,27.42
Guyana,2012,Yams,58600.0,2387.0,427.73,27.42
Guyana,2013,Plantains and others,33143.0,2387.0,358.72,27.3
Guyana,2013,Rice,49996.0,2387.0,358.72,27.3
Guyana,2013,Sweet potatoes,254655.0,2387.0,358.72,27.3
Guyana,2013,Yams,55067.0,2387.0,358.72,27.3
Haiti,1990,Plantains and others,70238.0,1440.0,17.14,27.11
Haiti,1990,Sweet potatoes,34921.0,1440.0,17.14,27.11
Haiti,1990,Yams,50000.0,1440.0,17.14,27.11
Haiti,1991,Plantains and others,70000.0,1440.0,18.86,27.01
Haiti,1991,Sweet potatoes,30303.0,1440.0,18.86,27.01
Haiti,1991,Yams,52778.0,1440.0,18.86,27.01
Haiti,1992,Plantains and others,67595.0,1440.0,11.52,26.81
Haiti,1992,Sweet potatoes,31030.0,1440.0,11.52,26.81
Haiti,1992,Yams,54895.0,1440.0,11.52,26.81
Haiti,1993,Plantains and others,65854.0,1440.0,6.96,26.78
Haiti,1993,Sweet potatoes,31148.0,1440.0,6.96,26.78
Haiti,1993,Yams,55556.0,1440.0,6.96,26.78
Haiti,1994,Plantains and others,64444.0,1440.0,8.58,27.28
Haiti,1994,Rice,19811.0,1440.0,8.58,27.28
Haiti,1994,Sweet potatoes,30833.0,1440.0,8.58,27.28
Haiti,1994,Yams,50000.0,1440.0,8.58,27.28
Haiti,1995,Plantains and others,66587.0,1440.0,12.32,27.3
Haiti,1995,Sweet potatoes,30536.0,1440.0,12.32,27.3
Haiti,1995,Yams,50000.0,1440.0,12.32,27.3
Haiti,1996,Plantains and others,66453.0,1440.0,14.44,26.85
Haiti,1996,Rice,24896.0,1440.0,14.44,26.85
Haiti,1996,Sweet potatoes,30000.0,1440.0,14.44,26.85
Haiti,1996,Yams,50000.0,1440.0,14.44,26.85
Haiti,1997,Plantains and others,66768.0,1440.0,16.35,27.74
Haiti,1997,Sweet potatoes,30189.0,1440.0,16.35,27.74
Haiti,1997,Yams,50000.0,1440.0,16.35,27.74
Haiti,1998,Plantains and others,66801.0,1440.0,23.78,27.57
Haiti,1998,Rice,19800.0,1440.0,23.78,27.57
Haiti,1998,Sweet potatoes,29609.0,1440.0,23.78,27.57
Haiti,1998,Yams,54802.0,1440.0,23.78,27.57
Haiti,1999,Plantains and others,66922.0,1440.0,26.32,27.01
Haiti,1999,Sweet potatoes,29655.0,1440.0,26.32,27.01
Haiti,1999,Yams,54167.0,1440.0,26.32,27.01
Haiti,2000,Plantains and others,66953.0,1440.0,27.85,26.76
Haiti,2000,Sweet potatoes,30000.0,1440.0,27.85,26.76
Haiti,2000,Yams,54201.0,1440.0,27.85,26.76
Haiti,2001,Plantains and others,66667.0,1440.0,27.85,27.21
Haiti,2001,Rice,20117.0,1440.0,27.85,27.21
Haiti,2001,Sweet potatoes,30261.0,1440.0,27.85,27.21
Haiti,2001,Yams,56286.0,1440.0,27.85,27.21
Haiti,2002,Plantains and others,67059.0,1440.0,27.85,27.42
Haiti,2002,Sweet potatoes,30172.0,1440.0,27.85,27.42
Haiti,2002,Yams,56677.0,1440.0,27.85,27.42
Haiti,2004,Plantains and others,63636.0,1440.0,27.85,27.37
Haiti,2004,Sweet potatoes,33138.0,1440.0,27.85,27.37
Haiti,2004,Yams,54972.0,1440.0,27.85,27.37
Haiti,2005,Plantains and others,66201.0,1440.0,27.85,27.35
Haiti,2005,Rice,20270.0,1440.0,27.85,27.35
Haiti,2005,Sweet potatoes,30030.0,1440.0,27.85,27.35
Haiti,2005,Yams,55000.0,1440.0,27.85,27.35
Haiti,2006,Plantains and others,64634.0,1440.0,27.85,27.41
Haiti,2006,Sweet potatoes,34771.0,1440.0,27.85,27.41
Haiti,2006,Yams,59803.0,1440.0,27.85,27.41
Haiti,2007,Plantains and others,64865.0,1440.0,27.85,27.47
Haiti,2007,Rice,22491.0,1440.0,27.85,27.47
Haiti,2007,Sweet potatoes,30014.0,1440.0,27.85,27.47
Haiti,2007,Yams,54762.0,1440.0,27.85,27.47
Haiti,2008,Plantains and others,64516.0,1440.0,27.85,27.08
Haiti,2008,Sweet potatoes,30026.0,1440.0,27.85,27.08
Haiti,2008,Yams,54651.0,1440.0,27.85,27.08
Haiti,2009,Plantains and others,95921.0,1440.0,27.85,27.35
Haiti,2009,Sweet potatoes,39258.0,1440.0,27.85,27.35
Haiti,2009,Yams,64220.0,1440.0,27.85,27.35
Haiti,2010,Plantains and others,66250.0,1440.0,27.85,27.19
Haiti,2010,Rice,23321.0,1440.0,27.85,27.19
Haiti,2010,Sweet potatoes,45841.0,1440.0,27.85,27.19
Haiti,2010,Yams,69948.0,1440.0,27.85,27.19
Haiti,2011,Plantains and others,66250.0,1440.0,27.85,27.1
Haiti,2011,Rice,24043.0,1440.0,27.85,27.1
Haiti,2011,Sweet potatoes,51166.0,1440.0,27.85,27.1
Haiti,2011,Yams,74540.0,1440.0,27.85,27.1
Haiti,2012,Plantains and others,66750.0,1440.0,27.85,27.2
Haiti,2012,Rice,24722.0,1440.0,27.85,27.2
Haiti,2012,Sweet potatoes,56801.0,1440.0,27.85,27.2
Haiti,2012,Yams,79363.0,1440.0,27.85,27.2
Haiti,2013,Plantains and others,51436.0,1440.0,27.85,27.2
Haiti,2013,Rice,28789.0,1440.0,27.85,27.2
Haiti,2013,Sweet potatoes,90938.0,1440.0,27.85,27.2
Haiti,2013,Yams,110560.0,1440.0,27.85,27.2
Honduras,1990,Plantains and others,149570.0,1976.0,9880.07,24.53
Honduras,1990,Rice,25026.0,1976.0,9880.07,24.53
Honduras,1990,Sweet potatoes,64286.0,1976.0,9880.07,24.53
Honduras,1991,Plantains and others,153416.0,1976.0,6289.7,24.61
Honduras,1991,Sweet potatoes,65517.0,1976.0,6289.7,24.61
Honduras,1992,Plantains and others,140017.0,1976.0,9904.59,24.77
Honduras,1992,Rice,26931.0,1976.0,9904.59,24.77
Honduras,1992,Sweet potatoes,64667.0,1976.0,9904.59,24.77
Honduras,1993,Plantains and others,144636.0,1976.0,6768.0,24.58
Honduras,1993,Rice,26536.0,1976.0,6768.0,24.58
Honduras,1993,Sweet potatoes,64516.0,1976.0,6768.0,24.58
Honduras,1994,Plantains and others,171911.0,1976.0,3160.91,24.87
Honduras,1994,Sweet potatoes,64327.0,1976.0,3160.91,24.87
Honduras,1995,Plantains and others,166370.0,1976.0,7800.0,24.95
Honduras,1995,Sweet potatoes,64221.0,1976.0,7800.0,24.95
Honduras,1996,Plantains and others,163476.0,1976.0,6464.0,24.39
Honduras,1996,Rice,26768.0,1976.0,6464.0,24.39
Honduras,1996,Sweet potatoes,64106.0,1976.0,6464.0,24.39
Honduras,1997,Plantains and others,146964.0,1976.0,6980.0,25.03
Honduras,1997,Rice,31028.0,1976.0,6980.0,25.03
Honduras,1997,Sweet potatoes,64006.0,1976.0,6980.0,25.03
Honduras,1998,Plantains and others,126148.0,1976.0,3495.0,25.37
Honduras,1998,Rice,25468.0,1976.0,3495.0,25.37
Honduras,1998,Sweet potatoes,63915.0,1976.0,3495.0,25.37
Honduras,1999,Plantains and others,108108.0,1976.0,2387.0,24.41
Honduras,1999,Rice,21850.0,1976.0,2387.0,24.41
Honduras,1999,Sweet potatoes,63402.0,1976.0,2387.0,24.41
Honduras,2000,Plantains and others,89864.0,1976.0,4376.0,24.43
Honduras,2000,Rice,22923.0,1976.0,4376.0,24.43
Honduras,2000,Sweet potatoes,63499.0,1976.0,4376.0,24.43
Honduras,2001,Plantains and others,87408.0,1976.0,1141.0,24.4
Honduras,2001,Rice,34989.0,1976.0,1141.0,24.4
Honduras,2001,Sweet potatoes,63626.0,1976.0,1141.0,24.4
Honduras,2002,Plantains and others,87324.0,1976.0,1772.3,24.61
